estacion,ancho_ventana,pentada_fin,parametro,valor
1743,6,22,beta,4993.431767166512
1743,6,22,prob.0,0
1743,6,22,prob.media.0,0
1743,6,23,alpha,0.6383568148282305
1743,6,23,beta,7525.474696065242
1743,6,23,prob.0,0
1743,6,23,prob.media.0,0
1743,6,24,alpha,0.5719233892238308
1743,6,24,beta,10783.331084481884
1743,6,24,prob.0,0
1743,6,24,prob.media.0,0
1743,6,25,alpha,0.5545012593760006
1743,6,25,beta,13897.965517225955
1743,6,25,prob.0,0
1743,6,25,prob.media.0,0
1743,6,26,alpha,0.5456809377769428
1743,6,26,beta,16608.546976645855
1743,6,26,prob.0,0
1743,6,26,prob.media.0,0
1743,6,27,alpha,0.5379677301627012
1743,6,27,beta,17683.649543882904
1743,6,27,prob.0,0
1743,6,27,prob.media.0,0
1743,6,28,alpha,0.5574072342004797
1743,6,28,beta,17327.322766140365
1743,6,28,prob.0,0
1743,6,28,prob.media.0,0
1743,6,29,alpha,0.6328674212080538
1743,6,29,beta,14070.860477276194
1743,6,29,prob.0,0
1743,6,29,prob.media.0,0
1743,6,30,alpha,0.6880567438125303
1743,6,30,beta,11580.565211901945
1743,6,30,prob.0,0
1743,6,30,prob.media.0,0
1743,6,31,alpha,0.7263151131914913
1743,6,31,beta,9607.76919568515
1743,6,31,prob.0,0
1743,6,31,prob.media.0,0
1743,6,32,alpha,0.7434091930757344
1743,6,32,beta,8910.950570973493
1743,6,32,prob.0,0
1743,6,32,prob.media.0,0
1743,6,33,alpha,0.7290969566963867
1743,6,33,beta,9154.126493694777
1743,6,33,prob.0,0
1743,6,33,prob.media.0,0
1743,6,34,alpha,0.7837918564794375
1743,6,34,beta,8611.333224188906
1743,6,34,prob.0,0
1743,6,34,prob.media.0,0
1743,6,35,alpha,0.8314196272641708
1743,6,35,beta,8745.786813348011
1743,6,35,prob.0,0
1743,6,35,prob.media.0,0
1743,6,36,alpha,0.9002032449590622
1743,6,36,beta,8544.058538275556
1743,6,36,prob.0,0
1743,6,36,prob.media.0,0
1743,6,37,alpha,1.1527864415994937
1743,6,37,beta,6603.639179649014
1743,6,37,prob.0,0
1743,6,37,prob.media.0,0
1743,6,38,alpha,1.4542123988932665
1743,6,38,beta,5518.052824365616
1743,6,38,prob.0,0
1743,6,38,prob.media.0,0
1743,6,39,alpha,1.4069376951431636
1743,6,39,beta,5990.227340737029
1743,6,39,prob.0,0
1743,6,39,prob.media.0,0
1743,6,40,alpha,1.3836809458902528
1743,6,40,beta,6217.487967976907
1743,6,40,prob.0,0
1743,6,40,prob.media.0,0
1743,6,41,alpha,1.3002679526999736
1743,6,41,beta,6540.652044223669
1743,6,41,prob.0,0
1743,6,41,prob.media.0,0
1743,6,42,alpha,1.1901861419320854
1743,6,42,beta,6838.992557413152
1743,6,42,prob.0,0
1743,6,42,prob.media.0,0
1743,6,43,alpha,1.0972349067206117
1743,6,43,beta,7738.119125959196
1743,6,43,prob.0,0
1743,6,43,prob.media.0,0
1743,6,44,alpha,1.090222028828644
1743,6,44,beta,7194.121369715743
1743,6,44,prob.0,0
1743,6,44,prob.media.0,0
1743,6,45,alpha,1.2114322423464714
1743,6,45,beta,6527.985791324341
1743,6,45,prob.0,0
1743,6,45,prob.media.0,0
1743,6,46,alpha,1.2712990317116244
1743,6,46,beta,6332.925004819268
1743,6,46,prob.0,0
1743,6,46,prob.media.0,0
1743,6,47,alpha,1.3562953439096426
1743,6,47,beta,5896.478944411809
1743,6,47,prob.0,0
1743,6,47,prob.media.0,0
1743,6,48,alpha,1.3853477178544082
1743,6,48,beta,5662.664425598345
1743,6,48,prob.0,0
1743,6,48,prob.media.0,0
1743,6,49,alpha,1.4772669403290162
1743,6,49,beta,5273.109417705573
1743,6,49,prob.0,0
1743,6,49,prob.media.0,0
1743,6,50,alpha,1.5453677160690424
1743,6,50,beta,4993.305354511098
1743,6,50,prob.0,0
1743,6,50,prob.media.0,0
1743,6,51,alpha,1.6857272274005344
1743,6,51,beta,4365.851004202471
1743,6,51,prob.0,0
1743,6,51,prob.media.0,0
1743,6,52,alpha,NA
1743,6,52,beta,NA
1743,6,52,prob.0,NA
1743,6,52,prob.media.0,NA
1743,6,53,alpha,1.633892033496806
1743,6,53,beta,4923.292851684654
1743,6,53,prob.0,0
1743,6,53,prob.media.0,0
1743,6,54,alpha,1.4399535014565144
1743,6,54,beta,5932.458417444055
1743,6,54,prob.0,0
1743,6,54,prob.media.0,0
1743,6,55,alpha,1.6089185836837743
1743,6,55,beta,5037.208975895894
1743,6,55,prob.0,0
1743,6,55,prob.media.0,0
1743,6,56,alpha,1.8577565644300937
1743,6,56,beta,4268.604517245887
1743,6,56,prob.0,0
1743,6,56,prob.media.0,0
1743,6,57,alpha,1.8195421055533068
1743,6,57,beta,4266.638294068194
1743,6,57,prob.0,0
1743,6,57,prob.media.0,0
1743,6,58,alpha,1.8305208813936318
1743,6,58,beta,4076.7620423550043
1743,6,58,prob.0,0
1743,6,58,prob.media.0,0
1743,6,59,alpha,1.7345783202666696
1743,6,59,beta,4077.947468831736
1743,6,59,prob.0,0
1743,6,59,prob.media.0,0
1743,6,60,alpha,1.4253853629026634
1743,6,60,beta,5212.425727658376
1743,6,60,prob.0,0
1743,6,60,prob.media.0,0
1743,6,61,alpha,1.3267463194820937
1743,6,61,beta,5441.847658419769
1743,6,61,prob.0,0
1743,6,61,prob.media.0,0
1743,6,62,alpha,1.281347613507039
1743,6,62,beta,5486.066862847233
1743,6,62,prob.0,0
1743,6,62,prob.media.0,0
1743,6,63,alpha,1.2237528188278652
1743,6,63,beta,5530.211329516311
1743,6,63,prob.0,0
1743,6,63,prob.media.0,0
1743,6,64,alpha,1.1285016036876976
1743,6,64,beta,5789.30233020886
1743,6,64,prob.0,0
1743,6,64,prob.media.0,0
1743,6,65,alpha,0.9555719252279977
1743,6,65,beta,6506.292404742451
1743,6,65,prob.0,0
1743,6,65,prob.media.0,0
1743,6,66,alpha,0.7555771062912742
1743,6,66,beta,7951.340565621969
1743,6,66,prob.0,0
1743,6,66,prob.media.0,0
1743,6,67,alpha,0.6856997752707095
1743,6,67,beta,8305.266193576423
1743,6,67,prob.0,0
1743,6,67,prob.media.0,0
1743,6,68,alpha,0.6340891180122177
1743,6,68,beta,8166.751233643756
1743,6,68,prob.0,0
1743,6,68,prob.media.0,0
1743,6,69,alpha,0.5539057557411421
1743,6,69,beta,9223.260878314008
1743,6,69,prob.0,0
1743,6,69,prob.media.0,0
1743,6,70,alpha,NA
1743,6,70,beta,NA
1743,6,70,prob.0,NA
1743,6,70,prob.media.0,NA
1743,6,71,alpha,NA
1743,6,71,beta,NA
1743,6,71,prob.0,NA
1743,6,71,prob.media.0,NA
1743,6,72,alpha,NA
1743,6,72,beta,NA
1743,6,72,prob.0,NA
1743,6,72,prob.media.0,NA
1743,12,1,alpha,NA
1743,12,1,beta,NA
1743,12,1,prob.0,NA
1743,12,1,prob.media.0,NA
1743,12,2,alpha,NA
1743,12,2,beta,NA
1743,12,2,prob.0,NA
1743,12,2,prob.media.0,NA
1743,12,3,alpha,NA
1743,12,3,beta,NA
1743,12,3,prob.0,NA
1743,12,3,prob.media.0,NA
1743,12,4,alpha,NA
1743,12,4,beta,NA
1743,12,4,prob.0,NA
1743,12,4,prob.media.0,NA
1743,12,5,alpha,NA
1743,12,5,beta,NA
1743,12,5,prob.0,NA
1743,12,5,prob.media.0,NA
1743,12,6,alpha,NA
1743,12,6,beta,NA
1743,12,6,prob.0,NA
1743,12,6,prob.media.0,NA
1743,12,7,alpha,NA
1743,12,7,beta,NA
1743,12,7,prob.0,NA
1743,12,7,prob.media.0,NA
1743,12,8,alpha,NA
1743,12,8,beta,NA
1743,12,8,prob.0,NA
1743,12,8,prob.media.0,NA
1743,12,9,alpha,NA
1743,12,9,beta,NA
1743,12,9,prob.0,NA
1743,12,9,prob.media.0,NA
1743,12,10,alpha,NA
1743,12,10,beta,NA
1743,12,10,prob.0,NA
1743,12,10,prob.media.0,NA
1743,12,11,alpha,NA
1743,12,11,beta,NA
1743,12,11,prob.0,NA
1743,12,11,prob.media.0,NA
1743,12,12,alpha,0.5394153542339035
1743,12,12,beta,10162.37170164608
1743,12,12,prob.0,0
1743,12,12,prob.media.0,0
1743,12,13,alpha,0.5742605938799052
1743,12,13,beta,9301.040446141367
1743,12,13,prob.0,0
1743,12,13,prob.media.0,0
1743,12,14,alpha,0.619309132120318
1743,12,14,beta,8426.585389769334
1743,12,14,prob.0,0
1743,12,14,prob.media.0,0
1743,12,15,alpha,0.6955105231098153
1743,12,15,beta,7267.2903483166
1743,12,15,prob.0,0
1743,12,15,prob.media.0,0
1743,12,16,alpha,0.7566487764152152
1743,12,16,beta,6642.979139474286
1743,12,16,prob.0,0
1743,12,16,prob.media.0,0
1743,12,17,alpha,0.7987020377276486
1743,12,17,beta,6134.862296750665
1743,12,17,prob.0,0
1743,12,17,prob.media.0,0
1743,12,18,alpha,0.7724447351278303
1743,12,18,beta,6011.510867613235
1743,12,18,prob.0,0
1743,12,18,prob.media.0,0
1743,12,19,alpha,0.8258100799155946
1743,12,19,beta,5582.388390802386
1743,12,19,prob.0,0
1743,12,19,prob.media.0,0
1743,12,20,alpha,0.9099149397223771
1743,12,20,beta,4944.375536240133
1743,12,20,prob.0,0
1743,12,20,prob.media.0,0
1743,12,21,alpha,0.9313409692211223
1743,12,21,beta,5915.506873562377
1743,12,21,prob.0,0
1743,12,21,prob.media.0,0
1743,12,22,alpha,0.9704214040775831
1743,12,22,beta,6044.72501064518
1743,12,22,prob.0,0
1743,12,22,prob.media.0,0
1743,12,23,alpha,0.9027765127394014
1743,12,23,beta,7916.783676043513
1743,12,23,prob.0,0
1743,12,23,prob.media.0,0
1743,12,24,alpha,0.8103539648920612
1743,12,24,beta,10813.827543162974
1743,12,24,prob.0,0
1743,12,24,prob.media.0,0
1743,12,25,alpha,0.7405892992870584
1743,12,25,beta,14165.2548591413
1743,12,25,prob.0,0
1743,12,25,prob.media.0,0
1743,12,26,alpha,0.6860257277268784
1743,12,26,beta,17473.53817833156
1743,12,26,prob.0,0
1743,12,26,prob.media.0,0
1743,12,27,alpha,0.6589304648367693
1743,12,27,beta,19325.859917271475
1743,12,27,prob.0,0
1743,12,27,prob.media.0,0
1743,12,28,alpha,0.6672235987841153
1743,12,28,beta,20077.916018717948
1743,12,28,prob.0,0
1743,12,28,prob.media.0,0
1743,12,29,alpha,0.7162478716474263
1743,12,29,beta,19476.600674520923
1743,12,29,prob.0,0
1743,12,29,prob.media.0,0
1743,12,30,alpha,0.7605348040671511
1743,12,30,beta,19518.54310130338
1743,12,30,prob.0,0
1743,12,30,prob.media.0,0
1743,12,31,alpha,0.7772452010876253
1743,12,31,beta,19568.87994331018
1743,12,31,prob.0,0
1743,12,31,prob.media.0,0
1743,12,32,alpha,0.7801199355265571
1743,12,32,beta,20625.073871352342
1743,12,32,prob.0,0
1743,12,32,prob.media.0,0
1743,12,33,alpha,0.7760991826950743
1743,12,33,beta,21354.956173484577
1743,12,33,prob.0,0
1743,12,33,prob.media.0,0
1743,12,34,alpha,0.823651385903625
1743,12,34,beta,20319.504087510875
1743,12,34,prob.0,0
1743,12,34,prob.media.0,0
1743,12,35,alpha,NA
1743,12,35,beta,NA
1743,12,35,prob.0,NA
1743,12,35,prob.media.0,NA
1743,12,36,alpha,NA
1743,12,36,beta,NA
1743,12,36,prob.0,NA
1743,12,36,prob.media.0,NA
1743,12,37,alpha,1.0703938500045456
1743,12,37,beta,13860.544658846256
1743,12,37,prob.0,0
1743,12,37,prob.media.0,0
1743,12,38,alpha,1.2567203199666652
1743,12,38,beta,11883.198485562094
1743,12,38,prob.0,0
1743,12,38,prob.media.0,0
1743,12,39,alpha,NA
1743,12,39,beta,NA
1743,12,39,prob.0,NA
1743,12,39,prob.media.0,NA
1743,12,40,alpha,NA
1743,12,40,beta,NA
1743,12,40,prob.0,NA
1743,12,40,prob.media.0,NA
1743,12,41,alpha,NA
1743,12,41,beta,NA
1743,12,41,prob.0,NA
1743,12,41,prob.media.0,NA
1743,12,42,alpha,NA
1743,12,42,beta,NA
1743,12,42,prob.0,NA
1743,12,42,prob.media.0,NA
1743,12,43,alpha,NA
1743,12,43,beta,NA
1743,12,43,prob.0,NA
1743,12,43,prob.media.0,NA
1743,12,44,alpha,NA
1743,12,44,beta,NA
1743,12,44,prob.0,NA
1743,12,44,prob.media.0,NA
1743,12,45,alpha,NA
1743,12,45,beta,NA
1743,12,45,prob.0,NA
1743,12,45,prob.media.0,NA
1743,12,46,alpha,NA
1743,12,46,beta,NA
1743,12,46,prob.0,NA
1743,12,46,prob.media.0,NA
1743,12,47,alpha,NA
1743,12,47,beta,NA
1743,12,47,prob.0,NA
1743,12,47,prob.media.0,NA
1743,12,48,alpha,NA
1743,12,48,beta,NA
1743,12,48,prob.0,NA
1743,12,48,prob.media.0,NA
1743,12,49,alpha,NA
1743,12,49,beta,NA
1743,12,49,prob.0,NA
1743,12,49,prob.media.0,NA
1743,12,50,alpha,NA
1743,12,50,beta,NA
1743,12,50,prob.0,NA
1743,12,50,prob.media.0,NA
1743,12,51,alpha,1.9366086494436856
1743,12,51,beta,7905.056518037933
1743,12,51,prob.0,0
1743,12,51,prob.media.0,0
1743,12,52,alpha,NA
1743,12,52,beta,NA
1743,12,52,prob.0,NA
1743,12,52,prob.media.0,NA
1743,12,53,alpha,NA
1743,12,53,beta,NA
1743,12,53,prob.0,NA
1743,12,53,prob.media.0,NA
1743,12,54,alpha,NA
1743,12,54,beta,NA
1743,12,54,prob.0,NA
1743,12,54,prob.media.0,NA
1743,12,55,alpha,NA
1743,12,55,beta,NA
1743,12,55,prob.0,NA
1743,12,55,prob.media.0,NA
1743,12,56,alpha,NA
1743,12,56,beta,NA
1743,12,56,prob.0,NA
1743,12,56,prob.media.0,NA
1743,12,57,alpha,NA
1743,12,57,beta,NA
1743,12,57,prob.0,NA
1743,12,57,prob.media.0,NA
1743,12,58,alpha,NA
1743,12,58,beta,NA
1743,12,58,prob.0,NA
1743,12,58,prob.media.0,NA
1743,12,59,alpha,NA
1743,12,59,beta,NA
1743,12,59,prob.0,NA
1743,12,59,prob.media.0,NA
1743,12,60,alpha,NA
1743,12,60,beta,NA
1743,12,60,prob.0,NA
1743,12,60,prob.media.0,NA
1743,12,61,alpha,NA
1743,12,61,beta,NA
1743,12,61,prob.0,NA
1743,12,61,prob.media.0,NA
1743,12,62,alpha,2.1840296981763583
1743,12,62,beta,6833.813648934364
1743,12,62,prob.0,0
1743,12,62,prob.media.0,0
1743,12,63,alpha,2.128222465891633
1743,12,63,beta,6849.983433947505
1743,12,63,prob.0,0
1743,12,63,prob.media.0,0
1743,12,64,alpha,2.192536491261568
1743,12,64,beta,6415.6242889661535
1743,12,64,prob.0,0
1743,12,64,prob.media.0,0
1743,12,65,alpha,1.970817679386745
1743,12,65,beta,6806.727334629215
1743,12,65,prob.0,0
1743,12,65,prob.media.0,0
1743,12,66,alpha,1.4656972312911114
1743,12,66,beta,9201.042680212227
1743,12,66,prob.0,0
1743,12,66,prob.media.0,0
1743,12,67,alpha,1.297075738667719
1743,12,67,beta,9943.450837267592
1743,12,67,prob.0,0
1743,12,67,prob.media.0,0
1743,12,68,alpha,1.1913345529144759
1743,12,68,beta,10128.009026070737
1743,12,68,prob.0,0
1743,12,68,prob.media.0,0
1743,12,69,alpha,NA
1743,12,69,beta,NA
1743,12,69,prob.0,NA
1743,12,69,prob.media.0,NA
1743,12,70,alpha,NA
1743,12,70,beta,NA
1743,12,70,prob.0,NA
1743,12,70,prob.media.0,NA
1743,12,71,alpha,NA
1743,12,71,beta,NA
1743,12,71,prob.0,NA
1743,12,71,prob.media.0,NA
1743,12,72,alpha,NA
1743,12,72,beta,NA
1743,12,72,prob.0,NA
1743,12,72,prob.media.0,NA
1743,18,1,alpha,NA
1743,18,1,beta,NA
1743,18,1,prob.0,NA
1743,18,1,prob.media.0,NA
1743,18,2,alpha,NA
1743,18,2,beta,NA
1743,18,2,prob.0,NA
1743,18,2,prob.media.0,NA
1743,18,3,alpha,NA
1743,18,3,beta,NA
1743,18,3,prob.0,NA
1743,18,3,prob.media.0,NA
1743,18,4,alpha,NA
1743,18,4,beta,NA
1743,18,4,prob.0,NA
1743,18,4,prob.media.0,NA
1743,18,5,alpha,NA
1743,18,5,beta,NA
1743,18,5,prob.0,NA
1743,18,5,prob.media.0,NA
1743,18,6,alpha,NA
1743,18,6,beta,NA
1743,18,6,prob.0,NA
1743,18,6,prob.media.0,NA
1743,18,7,alpha,NA
1743,18,7,beta,NA
1743,18,7,prob.0,NA
1743,18,7,prob.media.0,NA
1743,18,8,alpha,NA
1743,18,8,beta,NA
1743,18,8,prob.0,NA
1743,18,8,prob.media.0,NA
1743,18,9,alpha,NA
1743,18,9,beta,NA
1743,18,9,prob.0,NA
1743,18,9,prob.media.0,NA
1743,18,10,alpha,NA
1743,18,10,beta,NA
1743,18,10,prob.0,NA
1743,18,10,prob.media.0,NA
1743,18,11,alpha,NA
1743,18,11,beta,NA
1743,18,11,prob.0,NA
1743,18,11,prob.media.0,NA
1743,18,12,alpha,NA
1743,18,12,beta,NA
1743,18,12,prob.0,NA
1743,18,12,prob.media.0,NA
1743,18,13,alpha,NA
1743,18,13,beta,NA
1743,18,13,prob.0,NA
1743,18,13,prob.media.0,NA
1743,18,14,alpha,NA
1743,18,14,beta,NA
1743,18,14,prob.0,NA
1743,18,14,prob.media.0,NA
1743,18,15,alpha,NA
1743,18,15,beta,NA
1743,18,15,prob.0,NA
1743,18,15,prob.media.0,NA
1743,18,16,alpha,NA
1743,18,16,beta,NA
1743,18,16,prob.0,NA
1743,18,16,prob.media.0,NA
1743,18,17,alpha,NA
1743,18,17,beta,NA
1743,18,17,prob.0,NA
1743,18,17,prob.media.0,NA
1743,18,18,alpha,0.6913836445402521
1743,18,18,beta,10609.32559952311
1743,18,18,prob.0,0
1743,18,18,prob.media.0,0
1743,18,19,alpha,0.7448045183557763
1743,18,19,beta,9300.473286893717
1743,18,19,prob.0,0
1743,18,19,prob.media.0,0
1743,18,20,alpha,0.8043020228002249
1743,18,20,beta,8383.044379445011
1743,18,20,prob.0,0
1743,18,20,prob.media.0,0
1743,18,21,alpha,0.9376324815438833
1743,18,21,beta,7352.826144625231
1743,18,21,prob.0,0
1743,18,21,prob.media.0,0
1743,18,22,alpha,1.0163050018146271
1743,18,22,beta,7359.800001198775
1743,18,22,prob.0,0
1743,18,22,prob.media.0,0
1743,18,23,alpha,1.0241294759633113
1743,18,23,beta,8649.70062443024
1743,18,23,prob.0,0
1743,18,23,prob.media.0,0
1743,18,24,alpha,0.9868234165770209
1743,18,24,beta,10471.363633468949
1743,18,24,prob.0,0
1743,18,24,prob.media.0,0
1743,18,25,alpha,0.9416045761868596
1743,18,25,beta,12291.323437748739
1743,18,25,prob.0,0
1743,18,25,prob.media.0,0
1743,18,26,alpha,0.9163072072752055
1743,18,26,beta,14094.43123971155
1743,18,26,prob.0,0
1743,18,26,prob.media.0,0
1743,18,27,alpha,0.8821223096899905
1743,18,27,beta,16605.23533178075
1743,18,27,prob.0,0
1743,18,27,prob.media.0,0
1743,18,28,alpha,0.8776458788890797
1743,18,28,beta,17495.724969712188
1743,18,28,prob.0,0
1743,18,28,prob.media.0,0
1743,18,29,alpha,0.8808580015435122
1743,18,29,beta,18196.2496296253
1743,18,29,prob.0,0
1743,18,29,prob.media.0,0
1743,18,30,alpha,0.8952830350050431
1743,18,30,beta,19220.040554590563
1743,18,30,prob.0,0
1743,18,30,prob.media.0,0
1743,18,31,alpha,0.8982250871179169
1743,18,31,beta,19765.159828592743
1743,18,31,prob.0,0
1743,18,31,prob.media.0,0
1743,18,32,alpha,0.8764617203546361
1743,18,32,beta,21448.693412849138
1743,18,32,prob.0,0
1743,18,32,prob.media.0,0
1743,18,33,alpha,0.8645970692669465
1743,18,33,beta,22692.82512194502
1743,18,33,prob.0,0
1743,18,33,prob.media.0,0
1743,18,34,alpha,0.8999304546410338
1743,18,34,beta,22589.1707876756
1743,18,34,prob.0,0
1743,18,34,prob.media.0,0
1743,18,35,alpha,NA
1743,18,35,beta,NA
1743,18,35,prob.0,NA
1743,18,35,prob.media.0,NA
1743,18,36,alpha,NA
1743,18,36,beta,NA
1743,18,36,prob.0,NA
1743,18,36,prob.media.0,NA
1743,18,37,alpha,NA
1743,18,37,beta,NA
1743,18,37,prob.0,NA
1743,18,37,prob.media.0,NA
1743,18,38,alpha,NA
1743,18,38,beta,NA
1743,18,38,prob.0,NA
1743,18,38,prob.media.0,NA
1743,18,39,alpha,NA
1743,18,39,beta,NA
1743,18,39,prob.0,NA
1743,18,39,prob.media.0,NA
1743,18,40,alpha,NA
1743,18,40,beta,NA
1743,18,40,prob.0,NA
1743,18,40,prob.media.0,NA
1743,18,41,alpha,NA
1743,18,41,beta,NA
1743,18,41,prob.0,NA
1743,18,41,prob.media.0,NA
1743,18,42,alpha,NA
1743,18,42,beta,NA
1743,18,42,prob.0,NA
1743,18,42,prob.media.0,NA
1743,18,43,alpha,NA
1743,18,43,beta,NA
1743,18,43,prob.0,NA
1743,18,43,prob.media.0,NA
1743,18,44,alpha,NA
1743,18,44,beta,NA
1743,18,44,prob.0,NA
1743,18,44,prob.media.0,NA
1743,18,45,alpha,NA
1743,18,45,beta,NA
1743,18,45,prob.0,NA
1743,18,45,prob.media.0,NA
1743,18,46,alpha,NA
1743,18,46,beta,NA
1743,18,46,prob.0,NA
1743,18,46,prob.media.0,NA
1743,18,47,alpha,NA
1743,18,47,beta,NA
1743,18,47,prob.0,NA
1743,18,47,prob.media.0,NA
1743,18,48,alpha,NA
1743,18,48,beta,NA
1743,18,48,prob.0,NA
1743,18,48,prob.media.0,NA
1743,18,49,alpha,NA
1743,18,49,beta,NA
1743,18,49,prob.0,NA
1743,18,49,prob.media.0,NA
1743,18,50,alpha,NA
1743,18,50,beta,NA
1743,18,50,prob.0,NA
1743,18,50,prob.media.0,NA
1743,18,51,alpha,NA
1743,18,51,beta,NA
1743,18,51,prob.0,NA
1743,18,51,prob.media.0,NA
1743,18,52,alpha,NA
1743,18,52,beta,NA
1743,18,52,prob.0,NA
1743,18,52,prob.media.0,NA
1743,18,53,alpha,NA
1743,18,53,beta,NA
1743,18,53,prob.0,NA
1743,18,53,prob.media.0,NA
1743,18,54,alpha,NA
1743,18,54,beta,NA
1743,18,54,prob.0,NA
1743,18,54,prob.media.0,NA
1743,18,55,alpha,NA
1743,18,55,beta,NA
1743,18,55,prob.0,NA
1743,18,55,prob.media.0,NA
1743,18,56,alpha,NA
1743,18,56,beta,NA
1743,18,56,prob.0,NA
1743,18,56,prob.media.0,NA
1743,18,57,alpha,NA
1743,18,57,beta,NA
1743,18,57,prob.0,NA
1743,18,57,prob.media.0,NA
1743,18,58,alpha,NA
1743,18,58,beta,NA
1743,18,58,prob.0,NA
1743,18,58,prob.media.0,NA
1743,18,59,alpha,NA
1743,18,59,beta,NA
1743,18,59,prob.0,NA
1743,18,59,prob.media.0,NA
1743,18,60,alpha,NA
1743,18,60,beta,NA
1743,18,60,prob.0,NA
1743,18,60,prob.media.0,NA
1743,18,61,alpha,NA
1743,18,61,beta,NA
1743,18,61,prob.0,NA
1743,18,61,prob.media.0,NA
1743,18,62,alpha,NA
1743,18,62,beta,NA
1743,18,62,prob.0,NA
1743,18,62,prob.media.0,NA
1743,18,63,alpha,NA
1743,18,63,beta,NA
1743,18,63,prob.0,NA
1743,18,63,prob.media.0,NA
1743,18,64,alpha,NA
1743,18,64,beta,NA
1743,18,64,prob.0,NA
1743,18,64,prob.media.0,NA
1743,18,65,alpha,NA
1743,18,65,beta,NA
1743,18,65,prob.0,NA
1743,18,65,prob.media.0,NA
1743,18,66,alpha,NA
1743,18,66,beta,NA
1743,18,66,prob.0,NA
1743,18,66,prob.media.0,NA
1743,18,67,alpha,NA
1743,18,67,beta,NA
1743,18,67,prob.0,NA
1743,18,67,prob.media.0,NA
1743,18,68,alpha,1.9776041098670536
1743,18,68,beta,10251.936581282955
1743,18,68,prob.0,0
1743,18,68,prob.media.0,0
1743,18,69,alpha,NA
1743,18,69,beta,NA
1743,18,69,prob.0,NA
1743,18,69,prob.media.0,NA
1743,18,70,alpha,NA
1743,18,70,beta,NA
1743,18,70,prob.0,NA
1743,18,70,prob.media.0,NA
1743,18,71,alpha,NA
1743,18,71,beta,NA
1743,18,71,prob.0,NA
1743,18,71,prob.media.0,NA
1743,18,72,alpha,NA
1743,18,72,beta,NA
1743,18,72,prob.0,NA
1743,18,72,prob.media.0,NA
1743,24,1,alpha,NA
1743,24,1,beta,NA
1743,24,1,prob.0,NA
1743,24,1,prob.media.0,NA
1743,24,2,alpha,NA
1743,24,2,beta,NA
1743,24,2,prob.0,NA
1743,24,2,prob.media.0,NA
1743,24,3,alpha,NA
1743,24,3,beta,NA
1743,24,3,prob.0,NA
1743,24,3,prob.media.0,NA
1743,24,4,alpha,NA
1743,24,4,beta,NA
1743,24,4,prob.0,NA
1743,24,4,prob.media.0,NA
1743,24,5,alpha,NA
1743,24,5,beta,NA
1743,24,5,prob.0,NA
1743,24,5,prob.media.0,NA
1743,24,6,alpha,NA
1743,24,6,beta,NA
1743,24,6,prob.0,NA
1743,24,6,prob.media.0,NA
1743,24,7,alpha,NA
1743,24,7,beta,NA
1743,24,7,prob.0,NA
1743,24,7,prob.media.0,NA
1743,24,8,alpha,NA
1743,24,8,beta,NA
1743,24,8,prob.0,NA
1743,24,8,prob.media.0,NA
1743,24,9,alpha,NA
1743,24,9,beta,NA
1743,24,9,prob.0,NA
1743,24,9,prob.media.0,NA
1743,24,10,alpha,NA
1743,24,10,beta,NA
1743,24,10,prob.0,NA
1743,24,10,prob.media.0,NA
1743,24,11,alpha,NA
1743,24,11,beta,NA
1743,24,11,prob.0,NA
1743,24,11,prob.media.0,NA
1743,24,12,alpha,NA
1743,24,12,beta,NA
1743,24,12,prob.0,NA
1743,24,12,prob.media.0,NA
1743,24,13,alpha,NA
1743,24,13,beta,NA
1743,24,13,prob.0,NA
1743,24,13,prob.media.0,NA
1743,24,14,alpha,NA
1743,24,14,beta,NA
1743,24,14,prob.0,NA
1743,24,14,prob.media.0,NA
1743,24,15,alpha,NA
1743,24,15,beta,NA
1743,24,15,prob.0,NA
1743,24,15,prob.media.0,NA
1743,24,16,alpha,NA
1743,24,16,beta,NA
1743,24,16,prob.0,NA
1743,24,16,prob.media.0,NA
1743,24,17,alpha,NA
1743,24,17,beta,NA
1743,24,17,prob.0,NA
1743,24,17,prob.media.0,NA
1743,24,18,alpha,NA
1743,24,18,beta,NA
1743,24,18,prob.0,NA
1743,24,18,prob.media.0,NA
1743,24,19,alpha,NA
1743,24,19,beta,NA
1743,24,19,prob.0,NA
1743,24,19,prob.media.0,NA
1743,24,20,alpha,NA
1743,24,20,beta,NA
1743,24,20,prob.0,NA
1743,24,20,prob.media.0,NA
1743,24,21,alpha,NA
1743,24,21,beta,NA
1743,24,21,prob.0,NA
1743,24,21,prob.media.0,NA
1743,24,22,alpha,NA
1743,24,22,beta,NA
1743,24,22,prob.0,NA
1743,24,22,prob.media.0,NA
1743,24,23,alpha,NA
1743,24,23,beta,NA
1743,24,23,prob.0,NA
1743,24,23,prob.media.0,NA
1743,24,24,alpha,NA
1743,24,24,beta,NA
1743,24,24,prob.0,NA
1743,24,24,prob.media.0,NA
1743,24,25,alpha,NA
1743,24,25,beta,NA
1743,24,25,prob.0,NA
1743,24,25,prob.media.0,NA
1743,24,26,alpha,NA
1743,24,26,beta,NA
1743,24,26,prob.0,NA
1743,24,26,prob.media.0,NA
1743,24,27,alpha,NA
1743,24,27,beta,NA
1743,24,27,prob.0,NA
1743,24,27,prob.media.0,NA
1743,24,28,alpha,0.9998120933068719
