Fecha,Precip,PET,QM,mes_dia
2004-01-08,5.184654765,5.6,2.265,01-08
2004-01-09,0.0,6.0,2.485,01-09
2004-01-10,29.30913844,5.9,2.308,01-10
2004-01-11,1.906992727,4.4,13.347,01-11
2004-01-12,0.0,5.6,17.38,01-12
2004-01-13,0.0,5.5,8.607,01-13
2004-01-14,0.0,5.6,6.536,01-14
2004-01-15,0.0,3.9,5.075,01-15
2004-01-16,0.0,5.1,3.615,01-16
2004-01-17,0.0,5.6,2.601,01-17
2004-01-18,0.0,4.9,2.072,01-18
2004-01-19,0.0,4.0,1.81,01-19
2004-01-20,19.25172252,3.8,1.513,01-20
2004-01-21,12.68875991,5.3,1.477,01-21
2004-01-22,3.413232016,4.7,1.369,01-22
2004-01-23,3.111964089,4.7,1.457,01-23
2004-01-24,1.219919211,5.6,36.176,01-24
2004-01-25,0.0,5.6,266.67,01-25
2004-01-26,0.0,5.7,108.712,01-26
2004-01-27,0.0,5.6,21.535,01-27
2004-01-28,3.825011956,4.0,12.639,01-28
2004-01-29,0.0,5.5,10.309,01-29
2004-01-30,0.0,5.9,8.82,01-30
2004-01-31,11.62184901,4.1,7.436,01-31
2004-02-01,0.0,5.7,6.801,02-01
2004-02-02,0.412445456,5.7,6.325,02-02
2004-02-03,0.0,3.5,5.329,02-03
2004-02-04,0.0,5.7,4.683,02-04
2004-02-05,0.0,4.9,5.433,02-05
2004-02-06,0.0,5.0,4.229,02-06
2004-02-07,0.0,5.5,3.447,02-07
2004-02-08,0.0,5.9,2.818,02-08
2004-02-09,0.0,6.0,2.25,02-09
2004-02-10,0.0,5.9,1.904,02-10
2004-02-11,0.0,6.3,1.603,02-11
2004-02-12,0.0,7.0,1.349,02-12
2004-02-13,42.46279891,3.6,1.331,02-13
2004-02-14,4.474611814,3.9,2.013,02-14
2004-02-15,0.0,4.7,2.285,02-15
2004-02-16,0.0,4.5,3.223,02-16
2004-02-17,0.0,6.2,5.262,02-17
2004-02-18,0.0,4.2,5.265,02-18
2004-02-19,0.0,4.2,3.998,02-19
2004-02-20,0.0,5.1,3.065,02-20
2004-02-21,0.0,4.6,2.447,02-21
2004-02-22,0.0,3.9,2.082,02-22
2004-02-23,0.0,4.6,1.821,02-23
2004-02-24,0.0,4.3,1.607,02-24
2004-02-25,0.0,4.4,1.386,02-25
2004-02-26,0.0,4.1,1.337,02-26
2004-02-27,7.684826883,3.9,1.312,02-27
2004-02-28,0.0,4.5,1.305,02-28
2004-02-29,0.0,3.5,1.161,02-29
2004-03-01,0.0,4.8,1.024,03-01
2004-03-02,3.139673687,2.5,1.011,03-02
2004-03-03,0.0,4.4,1.009,03-03
2004-03-04,0.0,4.8,1.005,03-04
2004-03-05,0.0,4.9,0.88,03-05
2004-03-06,8.854136956,4.9,0.866,03-06
2004-03-07,5.752227088,2.0,0.999,03-07
2004-03-08,0.0,3.5,1.074,03-08
2004-03-09,0.0,3.9,1.016,03-09
2004-03-10,0.0,4.2,1.002,03-10
2004-03-11,0.0,3.9,1.024,03-11
2004-03-12,0.0,3.6,0.995,03-12
2004-03-13,0.951760224,1.5,1.053,03-13
2004-03-14,0.0,3.6,1.024,03-14
2004-03-15,0.0,3.6,0.909,03-15
2004-03-16,0.0,3.4,0.802,03-16
2004-03-17,0.0,3.9,0.698,03-17
2004-03-18,0.0,3.2,0.709,03-18
2004-03-19,0.0,3.2,0.739,03-19
2004-03-20,0.0,3.6,0.729,03-20
2004-03-21,0.0,3.2,0.72,03-21
2004-03-22,0.0,3.2,0.667,03-22
2004-03-23,0.0,3.2,0.614,03-23
2004-03-24,0.0,4.0,0.573,03-24
2004-03-25,0.0,4.0,0.509,03-25
2004-03-26,0.0,3.5,0.486,03-26
2004-03-27,0.0,3.5,0.465,03-27
2004-03-28,0.0,3.1,0.432,03-28
2004-03-29,0.0,4.0,0.39,03-29
2004-03-30,0.0,4.6,0.347,03-30
2004-03-31,0.0,3.6,0.332,03-31
2004-04-01,0.0,2.7,0.321,04-01
2004-04-02,0.0,2.7,0.336,04-02
2004-04-03,0.0,3.4,0.33,04-03
2004-04-04,0.0,4.0,0.301,04-04
2004-04-05,0.0,4.6,0.297,04-05
2004-04-06,0.0,3.0,0.305,04-06
2004-04-07,17.85948486,2.7,0.316,04-07
2004-04-08,8.024306424,3.7,0.334,04-08
2004-04-09,3.08436107,1.7,0.375,04-09
2004-04-10,4.152943238,2.3,0.337,04-10
2004-04-11,0.0,2.5,0.362,04-11
2004-04-12,0.0,3.0,0.612,04-12
2004-04-13,0.0,4.3,0.569,04-13
2004-04-14,0.532414372,4.1,0.489,04-14
2004-04-15,3.731258494,1.5,0.498,04-15
2004-04-16,33.34420191,1.0,0.519,04-16
2004-04-17,0.0,2.3,0.76,04-17
2004-04-18,0.0,2.3,1.135,04-18
2004-04-19,0.0,2.9,2.114,04-19
2004-04-20,0.0,1.9,2.286,04-20
2004-04-21,2.582549425,2.8,1.459,04-21
2004-04-22,58.81390989,0.9,2.729,04-22
2004-04-23,0.0,2.4,12.337,04-23
2004-04-24,0.0,1.8,23.142,04-24
2004-04-25,0.0,1.5,19.869,04-25
2004-04-26,0.0,1.5,15.196,04-26
2004-04-27,0.0,1.7,11.268,04-27
2004-04-28,0.0,1.8,9.337,04-28
2004-04-29,21.16776696,1.1,8.11,04-29
2004-04-30,0.0,1.6,7.805,04-30
2004-05-01,0.0,1.3,8.542,05-01
2004-05-02,0.0,1.4,8.84,05-02
2004-05-03,5.732023209,1.5,7.791,05-03
2004-05-04,6.150888097,0.9,7.171,05-04
2004-05-05,13.79412259,0.8,6.878,05-05
2004-05-06,23.75609792,0.7,7.899,05-06
2004-05-07,3.342533695,0.7,16.318,05-07
2004-05-08,0.0,1.3,29.079,05-08
2004-05-09,0.0,1.2,43.255,05-09
2004-05-10,0.0,1.3,44.644,05-10
2004-05-11,0.0,0.9,34.639,05-11
2004-05-12,0.0,1.5,25.732,05-12
2004-05-13,12.94367545,0.8,19.508,05-13
2004-05-14,10.72064187,1.3,19.217,05-14
2004-05-15,1.924083434,0.9,37.394,05-15
2004-05-16,0.0,1.1,40.658,05-16
2004-05-17,0.0,1.4,34.184,05-17
2004-05-18,0.0,0.8,25.633,05-18
2004-05-19,0.0,0.8,19.89,05-19
2004-05-20,0.0,0.8,16.511,05-20
2004-05-21,0.0,1.6,14.2,05-21
2004-05-22,3.510436371,1.5,12.364,05-22
2004-05-23,22.96779622,0.5,11.136,05-23
2004-05-24,12.18843158,0.6,15.59,05-24
2004-05-25,34.95933529,0.6,46.971,05-25
2004-05-26,0.0,1.5,145.218,05-26
2004-05-27,0.0,1.0,205.568,05-27
2004-05-28,0.0,0.8,193.025,05-28
2004-05-29,0.0,0.7,161.599,05-29
2004-05-30,0.0,0.7,132.687,05-30
2004-05-31,0.0,0.6,91.649,05-31
2004-06-01,0.0,0.9,54.701,06-01
2004-06-02,0.0,0.8,33.694,06-02
2004-06-03,0.0,0.8,24.426,06-03
2004-06-04,0.0,0.9,19.89,06-04
2004-06-05,0.0,0.8,17.04,06-05
2004-06-06,0.0,0.8,14.84,06-06
2004-06-07,0.0,0.8,13.085,06-07
2004-06-08,0.0,0.9,11.86,06-08
2004-06-09,0.0,0.9,10.734,06-09
2004-06-10,13.91321866,1.7,10.375,06-10
2004-06-11,0.0,1.1,12.562,06-11
2004-06-12,0.0,1.2,14.106,06-12
2004-06-13,0.0,0.9,12.664,06-13
2004-06-14,0.0,0.8,11.475,06-14
2004-06-15,0.0,0.7,10.48,06-15
2004-06-16,0.0,4.6,9.391,06-16
2004-06-17,5.889068701,0.7,8.843,06-17
2004-06-18,0.0,0.9,8.748,06-18
2004-06-19,0.0,1.2,9.191,06-19
2004-06-20,0.0,2.3,8.969,06-20
2004-06-21,2.76760377,0.7,8.309,06-21
2004-06-22,16.6480699,0.8,7.973,06-22
2004-06-23,32.27016057,0.7,7.778,06-23
2004-06-24,0.0,0.6,8.042,06-24
2004-06-25,24.02226252,0.5,20.689,06-25
2004-06-26,8.408037542,0.6,69.327,06-26
2004-06-27,0.0,0.8,99.657,06-27
2004-06-28,0.0,1.0,105.463,06-28
2004-06-29,8.515508643,1.1,124.327,06-29
2004-06-30,12.42365921,0.5,127.36,06-30
2004-07-01,0.0,0.8,137.584,07-01
2004-07-02,9.650308814,1.1,137.731,07-02
2004-07-03,0.0,1.4,201.286,07-03
2004-07-04,0.0,0.8,245.604,07-04
2004-07-05,0.0,0.4,187.749,07-05
2004-07-06,0.0,0.3,121.654,07-06
2004-07-07,0.0,1.1,80.911,07-07
2004-07-08,0.0,0.9,52.467,07-08
2004-07-09,0.0,1.2,34.647,07-09
2004-07-10,0.0,1.4,24.993,07-10
2004-07-11,0.0,1.5,20.206,07-11
2004-07-12,0.413363957,0.7,17.061,07-12
2004-07-13,4.228045954,0.5,15.04,07-13
2004-07-14,0.0,0.7,13.885,07-14
2004-07-15,0.0,0.9,13.572,07-15
2004-07-16,0.0,0.9,13.07,07-16
2004-07-17,0.0,0.6,11.983,07-17
2004-07-18,0.0,0.8,10.823,07-18
2004-07-19,0.0,1.3,10.072,07-19
2004-07-20,0.0,2.0,9.334,07-20
2004-07-21,0.0,1.8,8.805,07-21
2004-07-22,0.0,1.9,8.339,07-22
2004-07-23,0.0,1.6,7.845,07-23
2004-07-24,0.0,1.6,7.351,07-24
2004-07-25,0.0,1.6,6.99,07-25
2004-07-26,0.0,1.3,6.625,07-26
2004-07-27,0.0,0.8,6.441,07-27
2004-07-28,8.283975737,1.8,6.049,07-28
2004-07-29,10.20916308,0.8,6.127,07-29
2004-07-30,6.813394667,0.7,7.372,07-30
2004-07-31,1.666933547,0.7,12.32,07-31
2004-08-01,0.0,1.2,19.061,08-01
2004-08-02,0.0,2.1,21.741,08-02
2004-08-03,0.0,1.5,18.462,08-03
2004-08-04,0.0,2.5,14.351,08-04
2004-08-05,0.0,1.9,12.11,08-05
2004-08-06,0.0,1.6,10.568,08-06
2004-08-07,0.0,1.0,9.192,08-07
2004-08-08,0.0,0.9,8.278,08-08
2004-08-09,0.0,1.1,7.703,08-09
2004-08-10,0.0,1.0,7.201,08-10
2004-08-11,0.0,1.5,6.889,08-11
2004-08-12,0.0,2.0,6.57,08-12
2004-08-13,0.0,2.1,6.247,08-13
2004-08-14,0.0,2.6,5.827,08-14
2004-08-15,0.0,2.3,5.358,08-15
2004-08-16,13.05032789,1.5,4.985,08-16
2004-08-17,17.09684184,1.3,8.393,08-17
2004-08-18,0.419629603,0.9,20.407,08-18
2004-08-19,7.840409769,0.7,25.683,08-19
2004-08-20,1.636138312,1.3,55.593,08-20
2004-08-21,0.0,1.9,73.109,08-21
2004-08-22,0.0,1.5,61.217,08-22
2004-08-23,0.0,1.7,42.818,08-23
2004-08-24,0.0,2.2,31.726,08-24
2004-08-25,0.0,1.7,24.178,08-25
2004-08-26,0.0,1.3,18.841,08-26
2004-08-27,0.0,1.6,15.264,08-27
2004-08-28,0.0,2.0,12.802,08-28
2004-08-29,0.0,3.1,11.005,08-29
2004-08-30,0.0,2.1,9.787,08-30
2004-08-31,0.0,2.1,8.901,08-31
2004-09-01,4.265230965,1.8,8.067,09-01
2004-09-02,0.0,1.3,7.601,09-02
2004-09-03,0.0,3.3,7.688,09-03
2004-09-04,0.0,2.9,7.789,09-04
2004-09-05,0.0,2.9,7.051,09-05
2004-09-06,0.0,3.0,6.474,09-06
2004-09-07,50.09112391,1.3,6.154,09-07
2004-09-08,39.75474683,0.8,109.787,09-08
2004-09-09,3.63522579,1.2,413.72,09-09
2004-09-10,0.0,2.6,461.501,09-10
2004-09-11,0.0,2.7,374.402,09-11
2004-09-12,0.0,2.1,322.672,09-12
2004-09-13,0.0,2.1,207.912,09-13
2004-09-14,0.0,2.4,109.116,09-14
2004-09-15,0.0,2.3,58.916,09-15
2004-09-16,0.0,2.2,36.382,09-16
2004-09-17,0.0,3.1,26.018,09-17
2004-09-18,0.0,3.0,20.457,09-18
2004-09-19,3.972564826,1.5,17.846,09-19
2004-09-20,6.083918984,3.1,15.235,09-20
2004-09-21,15.7843355,1.0,15.895,09-21
2004-09-22,0.0,2.7,19.514,09-22
2004-09-23,0.0,2.8,23.984,09-23
2004-09-24,0.0,3.2,22.548,09-24
2004-09-25,0.0,2.7,18.496,09-25
2004-09-26,0.0,3.5,15.208,09-26
2004-09-27,0.0,1.5,13.266,09-27
2004-09-28,0.0,2.0,11.509,09-28
2004-09-29,0.0,3.0,10.256,09-29
2004-09-30,0.0,1.8,9.472,09-30
2004-10-01,0.0,3.1,8.43,10-01
2004-10-02,0.0,2.8,7.614,10-02
2004-10-03,0.0,2.0,7.1,10-03
2004-10-04,0.0,3.0,6.519,10-04
2004-10-05,0.0,2.9,5.913,10-05
2004-10-06,0.0,3.4,5.154,10-06
2004-10-07,0.0,4.0,4.578,10-07
2004-10-08,0.0,4.3,3.835,10-08
2004-10-09,0.0,2.2,3.266,10-09
2004-10-10,0.0,2.4,3.022,10-10
2004-10-11,0.0,3.3,2.617,10-11
2004-10-12,23.95517965,1.3,3.006,10-12
2004-10-13,0.0,4.1,5.664,10-13
2004-10-14,0.0,3.9,6.936,10-14
2004-10-15,9.572701693,4.2,7.694,10-15
2004-10-16,17.64419233,2.5,6.637,10-16
2004-10-17,0.0,4.5,6.557,10-17
2004-10-18,0.0,2.6,8.671,10-18
2004-10-19,0.0,3.7,9.005,10-19
2004-10-20,0.0,3.5,8.928,10-20
2004-10-21,0.0,4.7,8.618,10-21
2004-10-22,0.0,5.0,7.437,10-22
2004-10-23,21.04454869,1.7,6.706,10-23
2004-10-24,0.0,3.3,7.177,10-24
2004-10-25,0.0,3.7,7.161,10-25
2004-10-26,6.106692172,3.0,6.603,10-26
2004-10-27,0.0,3.8,5.026,10-27
2004-10-28,0.0,4.2,3.921,10-28
2004-10-29,0.0,3.2,3.513,10-29
2004-10-30,28.77801856,2.0,3.434,10-30
2004-10-31,0.0,4.2,3.825,10-31
2004-11-01,0.0,5.3,4.872,11-01
2004-11-02,0.0,5.0,6.475,11-02
2004-11-03,47.08368291,3.1,16.424,11-03
2004-11-04,3.206169003,1.9,44.781,11-04
2004-11-05,3.728704348,2.2,72.873,11-05
2004-11-06,0.0,3.8,85.466,11-06
2004-11-07,0.0,4.1,78.152,11-07
2004-11-08,16.43650418,4.8,57.06,11-08
2004-11-09,22.48481901,1.8,37.318,11-09
2004-11-10,0.419629603,1.9,30.189,11-10
2004-11-11,2.730043979,2.2,40.226,11-11
2004-11-12,0.481186365,2.5,65.814,11-12
2004-11-13,0.0,3.5,91.263,11-13
2004-11-14,6.268322343,3.0,88.561,11-14
2004-11-15,0.209814801,2.2,65.148,11-15
2004-11-16,0.0,3.7,52.299,11-16
2004-11-17,0.0,5.7,47.38,11-17
2004-11-18,0.0,5.2,23.793,11-18
2004-11-19,0.0,3.9,15.479,11-19
2004-11-20,0.0,4.2,11.819,11-20
2004-11-21,0.0,4.5,9.705,11-21
2004-11-22,0.0,5.5,8.247,11-22
2004-11-23,0.0,4.9,7.108,11-23
2004-11-24,9.47542649,3.2,6.419,11-24
2004-11-25,0.0,2.1,6.114,11-25
2004-11-26,0.0,5.4,5.811,11-26
2004-11-27,0.0,3.8,6.571,11-27
2004-11-28,0.965628487,3.5,6.097,11-28
2004-11-29,0.0,3.4,5.812,11-29
2004-11-30,0.0,5.1,5.716,11-30
2004-12-01,0.0,6.7,4.906,12-01
2004-12-02,0.0,7.5,3.733,12-02
2004-12-03,0.773366823,6.7,2.894,12-03
2004-12-04,0.0,3.3,2.369,12-04
2004-12-05,0.0,5.6,1.904,12-05
2004-12-06,0.0,5.8,1.636,12-06
2004-12-07,0.0,2.7,1.441,12-07
2004-12-08,0.953616279,3.4,1.21,12-08
2004-12-09,0.0,5.9,1.031,12-09
2004-12-10,0.0,5.0,0.974,12-10
2004-12-11,0.0,4.7,0.911,12-11
2004-12-12,0.0,5.8,0.866,12-12
2004-12-13,0.0,5.2,0.764,12-13
2004-12-14,0.0,5.7,0.681,12-14
2004-12-15,10.7270169,6.1,0.6,12-15
2004-12-16,0.0,5.1,0.707,12-16
2004-12-17,0.0,5.6,0.707,12-17
2004-12-18,0.0,5.5,0.708,12-18
2004-12-19,0.0,3.9,0.683,12-19
2004-12-20,0.0,5.4,0.593,12-20
2004-12-21,0.0,6.4,0.527,12-21
2004-12-22,0.0,5.8,0.472,12-22
2004-12-23,0.0,8.3,0.449,12-23
2004-12-24,7.863622812,6.6,0.411,12-24
2004-12-25,0.0,6.8,0.434,12-25
2004-12-26,0.0,4.8,0.476,12-26
2004-12-27,0.0,5.0,0.455,12-27
2004-12-28,0.0,5.3,0.461,12-28
2004-12-29,3.37440387,5.3,0.423,12-29
2004-12-30,23.79904715,5.0,0.506,12-30
2004-12-31,0.0,5.5,0.813,12-31
2005-01-01,0.0,6.4,0.735,01-01
2005-01-02,0.0,5.9,0.939,01-02
2005-01-03,3.374891168,4.6,0.916,01-03
2005-01-04,0.0,6.1,2.624,01-04
2005-01-05,0.0,6.0,3.734,01-05
2005-01-06,0.0,6.5,2.086,01-06
2005-01-07,0.0,8.2,1.161,01-07
2005-01-08,0.0,5.5,0.738,01-08
2005-01-09,0.0,3.3,0.563,01-09
2005-01-10,0.0,5.7,0.565,01-10
2005-01-11,0.0,6.2,0.424,01-11
2005-01-12,0.0,7.0,0.389,01-12
2005-01-13,0.0,5.9,0.348,01-13
2005-01-14,0.637321772,6.7,0.286,01-14
2005-01-15,0.0,4.7,0.269,01-15
2005-01-16,0.0,6.1,0.263,01-16
2005-01-17,0.0,6.8,0.238,01-17
2005-01-18,0.0,5.9,0.226,01-18
2005-01-19,0.0,5.8,0.192,01-19
2005-01-20,0.0,5.6,0.174,01-20
2005-01-21,0.0,5.1,0.158,01-21
2005-01-22,0.0,5.6,0.154,01-22
2005-01-23,0.0,6.2,0.13,01-23
2005-01-24,0.0,8.0,0.113,01-24
2005-01-25,0.0,5.5,0.116,01-25
2005-01-26,0.0,5.1,0.114,01-26
2005-01-27,0.0,5.4,0.107,01-27
2005-01-28,0.0,6.4,0.099,01-28
2005-01-29,0.0,8.5,0.088,01-29
2005-01-30,0.0,3.0,0.105,01-30
2005-01-31,14.14735899,2.8,0.11,01-31
2005-02-01,0.0,5.0,0.143,02-01
2005-02-02,0.0,4.7,0.144,02-02
2005-02-03,0.0,5.1,0.133,02-03
2005-02-04,0.0,6.0,0.11,02-04
2005-02-05,0.0,3.7,0.109,02-05
2005-02-06,0.0,6.9,0.093,02-06
2005-02-07,0.0,6.4,0.087,02-07
2005-02-08,0.0,4.0,0.094,02-08
2005-02-09,13.58541988,2.6,0.102,02-09
2005-02-10,0.0,3.9,0.101,02-10
2005-02-11,0.828155251,5.3,0.111,02-11
2005-02-12,1.609459409,4.7,0.149,02-12
2005-02-13,0.0,6.4,0.185,02-13
2005-02-14,0.0,5.3,0.202,02-14
2005-02-15,0.0,4.6,0.184,02-15
2005-02-16,0.0,5.1,0.161,02-16
2005-02-17,0.0,4.8,0.144,02-17
2005-02-18,0.0,5.0,0.139,02-18
2005-02-19,0.0,4.8,0.143,02-19
2005-02-20,0.0,5.2,0.163,02-20
2005-02-21,0.0,5.1,0.155,02-21
2005-02-22,0.0,5.1,0.132,02-22
2005-02-23,0.0,5.5,0.137,02-23
2005-02-24,0.0,5.1,0.119,02-24
2005-02-25,9.506183922,1.6,0.122,02-25
2005-02-26,7.260337711,3.2,0.193,02-26
2005-02-27,0.0,4.6,0.526,02-27
2005-02-28,0.0,3.6,0.464,02-28
2005-03-01,0.0,4.1,0.402,03-01
2005-03-02,0.0,3.8,0.343,03-02
2005-03-03,0.0,4.4,0.268,03-03
2005-03-04,0.0,5.4,0.211,03-04
2005-03-05,0.0,5.4,0.189,03-05
2005-03-06,0.0,6.6,0.173,03-06
2005-03-07,0.0,6.6,0.144,03-07
2005-03-08,0.0,3.7,0.142,03-08
2005-03-09,0.0,3.9,0.139,03-09
2005-03-10,0.0,5.3,0.132,03-10
2005-03-11,0.0,6.0,0.115,03-11
2005-03-12,4.184534415,2.2,0.128,03-12
2005-03-13,20.17623679,1.4,0.145,03-13
2005-03-14,1.305422098,2.9,0.163,03-14
2005-03-15,1.736915747,2.6,0.187,03-15
2005-03-16,0.0,3.9,0.197,03-16
2005-03-17,0.0,3.5,0.215,03-17
2005-03-18,0.0,4.2,0.219,03-18
2005-03-19,0.0,3.2,0.21,03-19
2005-03-20,0.0,1.5,0.206,03-20
2005-03-21,1.988000602,1.3,0.199,03-21
2005-03-22,0.0,2.0,0.197,03-22
2005-03-23,0.0,3.1,0.19,03-23
2005-03-24,0.0,3.0,0.176,03-24
2005-03-25,0.0,3.0,0.164,03-25
2005-03-26,0.0,4.4,0.147,03-26
2005-03-27,0.0,4.2,0.132,03-27
2005-03-28,0.0,3.6,0.126,03-28
2005-03-29,15.65958633,1.7,0.142,03-29
2005-03-30,0.0,3.0,0.147,03-30
2005-03-31,9.563013393,1.4,0.156,03-31
2005-04-01,21.34708242,1.8,0.133,04-01
2005-04-02,4.301092874,1.2,0.153,04-02
2005-04-03,0.0,3.3,0.162,04-03
2005-04-04,0.0,2.4,0.165,04-04
2005-04-05,0.0,2.0,0.179,04-05
2005-04-06,12.74873029,1.8,0.209,04-06
2005-04-07,39.62487163,3.1,0.233,04-07
2005-04-08,0.0,1.9,0.493,04-08
2005-04-09,0.0,2.1,0.656,04-09
2005-04-10,41.7165103,1.1,1.587,04-10
2005-04-11,90.57501262,0.9,122.865,04-11
2005-04-12,0.0,2.1,429.493,04-12
2005-04-13,16.0449084,2.4,412.203,04-13
2005-04-14,25.56263722,1.0,328.731,04-14
2005-04-15,0.0,1.4,483.73,04-15
2005-04-16,0.0,2.2,464.535,04-16
2005-04-17,0.0,2.1,297.171,04-17
2005-04-18,0.0,2.0,197.904,04-18
2005-04-19,0.0,2.3,131.104,04-19
2005-04-20,0.0,1.5,75.699,04-20
2005-04-21,0.0,1.7,42.006,04-21
2005-04-22,0.0,1.7,27.341,04-22
2005-04-23,0.0,2.0,20.269,04-23
2005-04-24,0.0,1.7,16.281,04-24
2005-04-25,0.0,1.8,13.599,04-25
2005-04-26,0.0,1.5,11.662,04-26
2005-04-27,0.0,1.3,10.326,04-27
2005-04-28,0.0,1.3,9.208,04-28
2005-04-29,0.0,1.5,8.284,04-29
2005-04-30,0.0,1.4,7.56,04-30
2005-05-01,0.0,1.7,6.913,05-01
2005-05-02,0.0,1.8,6.362,05-02
2005-05-03,0.0,2.2,5.516,05-03
2005-05-04,0.0,2.2,4.627,05-04
2005-05-05,30.57245926,0.7,4.175,05-05
2005-05-06,15.10289674,0.7,4.744,05-06
2005-05-07,0.0,1.3,10.113,05-07
2005-05-08,0.0,1.7,17.855,05-08
2005-05-09,28.40502538,0.8,24.663,05-09
2005-05-10,17.43599089,1.2,60.058,05-10
2005-05-11,2.394212042,1.5,85.94,05-11
2005-05-12,14.25881639,1.2,140.469,05-12
2005-05-13,93.25560986,0.7,239.673,05-13
2005-05-14,28.43095147,0.8,857.992,05-14
2005-05-15,15.22809578,0.7,1144.075,05-15
2005-05-16,5.234900318,0.9,1259.381,05-16
2005-05-17,0.0,0.8,1108.171,05-17
2005-05-18,0.0,0.6,721.188,05-18
2005-05-19,0.0,1.3,404.724,05-19
2005-05-20,0.0,1.3,255.018,05-20
2005-05-21,0.0,2.0,152.191,05-21
2005-05-22,0.0,1.3,93.152,05-22
2005-05-23,0.0,1.3,61.913,05-23
2005-05-24,0.0,1.2,46.524,05-24
2005-05-25,0.0,1.0,37.846,05-25
2005-05-26,0.0,0.8,32.14,05-26
2005-05-27,0.0,1.0,27.493,05-27
2005-05-28,0.0,1.3,23.778,05-28
2005-05-29,18.65361575,1.7,21.252,05-29
2005-05-30,0.0,0.9,21.662,05-30
2005-05-31,0.0,0.5,24.942,05-31
2005-06-01,0.0,1.3,29.898,06-01
2005-06-02,0.0,2.1,33.935,06-02
2005-06-03,0.0,1.1,29.002,06-03
2005-06-04,55.46011085,0.7,30.212,06-04
2005-06-05,2.437513203,0.7,155.946,06-05
2005-06-06,0.965240561,0.6,312.454,06-06
2005-06-07,0.0,1.8,283.268,06-07
2005-06-08,4.241702846,1.0,301.183,06-08
2005-06-09,0.0,0.7,247.985,06-09
2005-06-10,11.90876863,1.6,154.724,06-10
2005-06-11,29.72079313,0.6,103.984,06-11
2005-06-12,10.22461636,1.3,128.66,06-12
2005-06-13,4.719877606,0.7,170.402,06-13
2005-06-14,1.316837987,0.7,177.657,06-14
2005-06-15,4.480077384,0.5,182.673,06-15
2005-06-16,2.311107261,1.1,185.556,06-16
2005-06-17,5.640790065,0.7,163.506,06-17
2005-06-18,0.0,0.9,131.155,06-18
2005-06-19,0.0,0.9,114.689,06-19
2005-06-20,0.0,0.7,90.843,06-20
2005-06-21,0.0,0.4,72.535,06-21
2005-06-22,0.0,0.6,57.054,06-22
2005-06-23,0.0,0.6,45.283,06-23
2005-06-24,0.0,0.6,37.703,06-24
2005-06-25,0.0,0.6,31.918,06-25
2005-06-26,0.0,0.5,27.626,06-26
2005-06-27,0.0,0.7,24.679,06-27
2005-06-28,0.0,0.8,22.543,06-28
2005-06-29,0.0,0.8,20.665,06-29
2005-06-30,0.0,0.8,19.198,06-30
2005-07-01,0.0,1.0,17.612,07-01
2005-07-02,0.0,2.1,16.296,07-02
2005-07-03,3.661838326,0.8,15.658,07-03
2005-07-04,0.0,0.9,14.763,07-04
2005-07-05,0.0,1.2,13.851,07-05
2005-07-06,0.0,0.6,12.947,07-06
2005-07-07,0.0,0.6,12.304,07-07
2005-07-08,0.0,1.0,12.501,07-08
2005-07-09,0.0,0.7,12.547,07-09
2005-07-10,0.0,0.6,11.581,07-10
2005-07-11,0.0,0.9,10.675,07-11
2005-07-12,0.0,1.1,9.969,07-12
2005-07-13,0.0,0.9,9.348,07-13
2005-07-14,0.0,1.5,8.878,07-14
2005-07-15,17.06327377,0.7,8.543,07-15
2005-07-16,12.83366321,0.6,10.441,07-16
2005-07-17,0.0,1.7,17.168,07-17
2005-07-18,0.0,1.4,21.653,07-18
2005-07-19,0.0,0.7,22.205,07-19
2005-07-20,0.0,0.6,24.357,07-20
2005-07-21,0.0,0.9,24.091,07-21
2005-07-22,0.0,1.0,19.609,07-22
2005-07-23,0.0,1.0,15.904,07-23
2005-07-24,0.487150148,0.8,13.421,07-24
2005-07-25,0.0,1.0,11.734,07-25
2005-07-26,0.0,0.8,10.512,07-26
2005-07-27,0.0,0.9,9.678,07-27
2005-07-28,0.0,0.9,9.011,07-28
2005-07-29,0.0,1.2,8.567,07-29
2005-07-30,0.0,2.9,8.057,07-30
2005-07-31,0.0,2.2,7.806,07-31
2005-08-01,0.0,1.2,7.594,08-01
2005-08-02,0.0,2.3,7.191,08-02
2005-08-03,0.0,1.7,6.939,08-03
2005-08-04,0.0,3.0,6.568,08-04
2005-08-05,0.0,3.8,6.328,08-05
2005-08-06,0.0,1.3,6.205,08-06
2005-08-07,0.0,1.5,5.902,08-07
2005-08-08,0.173046782,1.5,5.112,08-08
2005-08-09,0.0,1.5,4.576,08-09
2005-08-10,0.0,1.3,4.355,08-10
2005-08-11,0.0,1.1,4.115,08-11
2005-08-12,0.0,1.1,3.972,08-12
2005-08-13,0.0,1.3,3.811,08-13
2005-08-14,0.0,1.0,3.759,08-14
2005-08-15,0.0,1.7,3.727,08-15
2005-08-16,0.0,1.1,3.582,08-16
2005-08-17,10.44388621,0.8,3.568,08-17
2005-08-18,0.0,1.3,4.355,08-18
2005-08-19,0.0,1.7,4.698,08-19
2005-08-20,0.0,2.3,4.819,08-20
2005-08-21,0.0,1.1,4.384,08-21
2005-08-22,3.102197014,2.2,3.903,08-22
2005-08-23,13.80439129,3.9,4.044,08-23
